Transaction_Amount,Transaction_Type,Account_Age,Transaction_Location,Transaction_Time,Fraudulent,Customer_ID,Loan_Amount,Loan_Purpose
2897.55,In-store,19.0,New York,8:10,0,CUST23108,26013.19,Education
4949.17,ATM,25.0,Houston,13:51,0,CUST25440,59121.03,Personal
3448.16,Online,4.0,Houston,4:39,0,CUST31328,5438.64,Business
1033.82,Online,25.0,Los Angeles,1:47,0,CUST91275,72316.52,Personal
2530.29,Online,9.0,Los Angeles,17:59,0,CUST19457,1779.58,Education
4133.55,Online,7.0,Los Angeles,16:28,0,CUST53569,19456.53,Mortgage
2709.65,Online,4.0,San Francisco,1:53,0,CUST46613,65632.09,Mortgage
4957.8,ATM,18.0,San Francisco,15:24,0,CUST89852,26016.14,Personal
3405.14,ATM,6.0,Chicago,19:58,1,CUST69547,34197.66,Personal
3182.0,ATM,26.0,Houston,10:26,0,CUST63197,40344.44,Education
3323.3,ATM,18.0,Houston,20:28,0,CUST69104,66426.45,Personal
4010.46,Online,18.0,Los Angeles,13:26,0,CUST53412,31054.48,Business
327.97,ATM,27.0,Los Angeles,3:40,0,CUST23758,43034.46,Personal
1472.67,ATM,6.0,San Francisco,21:31,0,CUST13617,63287.49,Personal
4682.62,Online,11.0,New York,17:27,0,CUST45798,82151.6,Personal
690.21,In-store,16.0,Los Angeles,11:21,0,CUST52561,3218.66,Mortgage
1447.91,ATM,8.0,New York,16:19,0,CUST59312,82892.39,Personal
1763.4,ATM,6.0,Houston,16:20,0,CUST14683,92482.32,Personal
2236.33,In-store,12.0,New York,23:48,0,CUST87084,85999.12,Mortgage
1562.24,Online,4.0,Los Angeles,12:34,0,CUST22052,63796.4,Education
2921.86,Online,1.0,Chicago,4:25,0,CUST85767,53590.25,Business
3401.79,ATM,29.0,Houston,18:33,0,CUST97719,63324.14,Business
2852.85,In-store,17.0,New York,17:7,0,CUST56421,54213.67,Business
1953.55,ATM,1.0,New York,10:25,0,CUST84650,48079.56,Personal
1451.59,ATM,2.0,Los Angeles,9:15,0,CUST48908,30664.34,Personal
1845.21,In-store,23.0,San Francisco,1:10,0,CUST76307,96814.57,Education
653.84,In-store,4.0,New York,11:50,0,CUST56018,81276.73,Business
208.93,Online,11.0,Houston,11:28,0,CUST31457,51033.96,Business
624.45,Online,27.0,Los Angeles,4:5,0,CUST78273,20528.89,Mortgage
2572.67,Online,15.0,New York,21:50,0,CUST56789,93316.68,Mortgage
3012.46,ATM,22.0,New York,9:44,0,CUST52994,15565.38,Business
3617.73,ATM,26.0,Houston,2:54,0,CUST63129,71163.33,Personal
2615.04,In-store,30.0,Chicago,12:37,0,CUST40083,68510.29,Education
1207.31,Online,18.0,Los Angeles,5:35,0,CUST62985,13682.54,Personal
4425.56,Online,8.0,Chicago,3:14,0,CUST90184,60967.24,Business
2434.54,Online,12.0,Houston,14:11,0,CUST87476,61732.2,Mortgage
3768.03,ATM,14.0,Los Angeles,19:19,0,CUST65410,14158.11,Education
2843.21,In-store,29.0,San Francisco,19:50,0,CUST49318,29037.64,Mortgage
2433.23,In-store,28.0,Chicago,3:32,0,CUST67337,13251.25,Personal
1286.72,ATM,5.0,Houston,23:31,0,CUST76901,12388.82,Mortgage
68.04,Online,9.0,Chicago,4:4,0,CUST90794,1900.27,Education
1544.93,ATM,11.0,Chicago,16:46,0,CUST36812,84597.05,Mortgage
1029.11,In-store,7.0,Houston,3:50,0,CUST59635,71244.86,Business
3491.17,In-store,13.0,San Francisco,11:17,0,CUST57361,35767.87,Mortgage
1640.52,In-store,18.0,Los Angeles,10:27,0,CUST86940,40057.7,Education
4846.66,In-store,5.0,Chicago,5:45,0,CUST94233,40794.44,Business
3418.91,ATM,2.0,San Francisco,21:26,0,CUST75128,52050.76,Business
4059.97,In-store,5.0,Los Angeles,6:16,0,CUST63398,55398.55,Education
2809.84,ATM,9.0,Los Angeles,23:18,0,CUST20325,77995.72,Personal
1683.59,Online,26.0,San Francisco,12:39,0,CUST47537,33745.04,Personal
620.33,ATM,16.0,Los Angeles,7:45,0,CUST25997,81894.59,Mortgage
3448.55,ATM,15.0,New York,17:33,0,CUST48112,4598.13,Education
175.4,ATM,14.0,Houston,8:59,0,CUST68112,81441.18,Mortgage
3118.44,Online,14.0,San Francisco,2:13,0,CUST33629,37557.45,Business
3564.68,ATM,29.0,San Francisco,2:41,0,CUST62182,21526.18,Personal
539.66,Online,22.0,Los Angeles,13:20,0,CUST36877,21596.19,Mortgage
1167.05,In-store,26.0,Los Angeles,10:3,0,CUST51553,96114.21,Personal
3084.99,Online,29.0,San Francisco,20:53,0,CUST90218,87261.95,Personal
2543.04,ATM,19.0,New York,18:44,0,CUST77391,80726.94,Business
3753.15,In-store,5.0,Houston,18:3,0,CUST64046,36156.51,Personal
3624.96,Online,17.0,Chicago,0:36,0,CUST73850,98599.59,Education
555.62,ATM,12.0,New York,8:15,0,CUST78699,34702.84,Personal
3824.07,In-store,30.0,Los Angeles,6:54,0,CUST61444,21628.56,Mortgage
1184.55,Online,29.0,Los Angeles,14:44,0,CUST36094,23971.05,Personal
206.33,ATM,6.0,Los Angeles,9:50,0,CUST26823,78581.14,Personal
4143.01,Online,29.0,New York,9:52,0,CUST78974,55481.87,Business
1063.74,In-store,26.0,Houston,0:53,0,CUST39819,50600.72,Education
4747.93,Online,8.0,Chicago,16:10,0,CUST21648,81720.08,Personal
3620.82,In-store,14.0,Chicago,22:31,0,CUST66991,66899.61,Personal
3481.93,ATM,6.0,Los Angeles,17:38,0,CUST14443,61963.36,Business
2360.92,In-store,30.0,Houston,16:30,0,CUST31571,15527.54,Education
1829.2,ATM,23.0,San Francisco,17:21,0,CUST39751,24577.34,Education
1279.98,In-store,17.0,New York,20:44,0,CUST18027,10345.37,Mortgage
2567.2,Online,7.0,Los Angeles,12:37,0,CUST96624,45234.35,Personal
1165.74,Online,26.0,New York,21:23,0,CUST91678,95730.27,Personal
707.13,Online,18.0,San Francisco,13:24,0,CUST60746,8117.51,Personal
1103.65,ATM,16.0,San Francisco,3:52,0,CUST40540,43231.01,Business
4433.45,ATM,26.0,Houston,9:24,0,CUST95915,52166.25,Education
1003.78,ATM,9.0,Houston,16:21,0,CUST61681,47282.02,Business
3573.48,In-store,2.0,Los Angeles,3:0,0,CUST66960,36886.96,Mortgage
1910.69,Online,24.0,Los Angeles,12:1,0,CUST18511,14218.05,Mortgage
4434.02,ATM,25.0,Chicago,21:5,0,CUST20123,93774.26,Business
1478.34,Online,24.0,San Francisco,18:31,0,CUST47016,9875.64,Personal
1296.06,Online,21.0,New York,14:45,0,CUST55567,92739.74,Mortgage
56.24,In-store,8.0,Houston,5:10,1,CUST92557,75125.47,Business
3576.41,Online,13.0,Chicago,20:59,0,CUST73478,94832.93,Personal
4049.66,Online,30.0,Los Angeles,10:36,0,CUST39594,48025.88,Business
2023.86,ATM,29.0,San Francisco,0:46,0,CUST52459,52708.63,Education
4023.01,ATM,25.0,Chicago,23:51,0,CUST93116,66560.12,Mortgage
1972.91,ATM,21.0,Chicago,7:40,0,CUST83822,18803.66,Personal
441.25,In-store,2.0,New York,12:45,0,CUST17648,77904.28,Education
1806.19,In-store,27.0,Los Angeles,16:0,0,CUST90754,36036.6,Education
2411.71,ATM,27.0,Chicago,9:27,0,CUST99911,67788.7,Personal
3168.74,In-store,30.0,Houston,6:37,0,CUST46074,42996.44,Business
4321.29,Online,24.0,Los Angeles,5:39,0,CUST25800,44787.37,Education
4772.43,In-store,26.0,Los Angeles,0:4,0,CUST64695,70984.07,Business
3509.73,In-store,20.0,San Francisco,15:20,0,CUST47010,55942.78,Mortgage
3710.49,In-store,11.0,Los Angeles,22:35,0,CUST30508,16511.03,Personal
4635.21,In-store,16.0,San Francisco,22:53,0,CUST95951,22423.2,Business
2152.37,ATM,7.0,New York,17:36,0,CUST12651,91066.2,Education
1413.4,Online,25.0,Chicago,14:39,0,CUST53762,80711.45,Business
1919.5,ATM,29.0,Chicago,20:41,0,CUST78771,7133.27,Education
409.98,In-store,28.0,Los Angeles,7:27,0,CUST85849,29052.12,Mortgage
989.97,Online,26.0,Houston,20:20,0,CUST15276,81988.7,Mortgage
1845.95,ATM,24.0,New York,17:29,0,CUST12657,37799.04,Business
4579.94,Online,1.0,San Francisco,13:30,0,CUST16376,92067.64,Mortgage
1483.05,Online,17.0,New York,19:4,0,CUST11332,55685.63,Business
1358.74,Online,25.0,San Francisco,7:13,0,CUST18900,91954.07,Education
2415.53,In-store,14.0,Los Angeles,7:49,0,CUST98757,81117.81,Mortgage
3069.97,ATM,25.0,San Francisco,11:50,0,CUST19207,17830.81,Mortgage
1345.9,In-store,25.0,Houston,6:28,0,CUST86631,47030.03,Education
1566.8,Online,21.0,Chicago,13:51,0,CUST77807,56089.89,Education
841.27,ATM,24.0,San Francisco,1:34,0,CUST51429,97263.86,Business
1623.89,ATM,13.0,Chicago,14:3,0,CUST71386,57525.77,Education
1055.38,Online,26.0,Houston,8:2,0,CUST33323,9745.16,Mortgage
3009.06,ATM,7.0,San Francisco,21:6,0,CUST35995,11857.97,Personal
3088.27,Online,8.0,Los Angeles,22:17,1,CUST55999,56327.3,Business
2448.59,Online,27.0,San Francisco,19:54,0,CUST35586,10578.78,Mortgage
402.0,Online,23.0,San Francisco,17:59,0,CUST14648,94018.07,Education
2813.72,In-store,29.0,Chicago,22:40,0,CUST41063,98883.57,Personal
4172.41,Online,19.0,Chicago,4:30,0,CUST25621,82027.51,Business
1776.98,ATM,23.0,San Francisco,20:57,0,CUST81155,8441.74,Personal
4767.61,ATM,13.0,Chicago,2:15,0,CUST63665,98699.14,Business
3846.74,Online,3.0,Los Angeles,3:8,0,CUST99336,38567.89,Mortgage
2736.27,Online,12.0,Houston,10:4,0,CUST50959,3764.42,Education
2019.23,In-store,7.0,Chicago,22:23,0,CUST63064,69297.39,Business
1834.23,Online,29.0,Los Angeles,7:41,0,CUST36760,46269.58,Mortgage
1209.73,ATM,22.0,Los Angeles,1:41,0,CUST34729,89091.58,Education
802.22,In-store,1.0,New York,3:13,0,CUST30811,71009.06,Business
2612.92,In-store,1.0,Houston,14:2,0,CUST73020,7760.34,Mortgage
2225.35,Online,11.0,Houston,12:16,0,CUST67806,11586.04,Mortgage
1588.05,ATM,5.0,Los Angeles,0:59,0,CUST20075,85682.55,Education
4190.28,In-store,17.0,Chicago,13:48,0,CUST68067,18422.49,Mortgage
2848.1,Online,18.0,Chicago,12:17,0,CUST48932,28931.59,Business
1721.21,Online,11.0,Houston,11:46,0,CUST12835,1860.21,Business
4033.39,In-store,30.0,New York,23:56,0,CUST54010,5744.58,Education
3455.81,Online,17.0,Los Angeles,11:33,0,CUST81042,45115.13,Business
2966.91,In-store,1.0,Houston,3:4,0,CUST89913,51144.95,Business
683.97,ATM,8.0,New York,5:11,0,CUST63415,87112.62,Business
1369.18,ATM,27.0,Los Angeles,17:8,0,CUST99508,30028.71,Business
117.08,Online,5.0,New York,19:26,0,CUST27285,5043.9,Business
4252.8,In-store,28.0,Houston,20:19,0,CUST73617,79237.61,Mortgage
2149.99,Online,26.0,Houston,22:32,0,CUST98838,18801.68,Mortgage
900.14,In-store,7.0,Los Angeles,10:23,0,CUST15609,20468.16,Mortgage
3515.06,ATM,26.0,Houston,10:52,0,CUST15024,9419.25,Mortgage
3092.32,ATM,23.0,Chicago,0:48,0,CUST96014,36898.38,Business
3309.99,ATM,8.0,New York,13:45,0,CUST60413,98669.75,Personal
4914.87,ATM,27.0,Los Angeles,22:6,0,CUST85706,6109.25,Education
4862.63,Online,24.0,Los Angeles,3:15,0,CUST67827,70944.23,Education
3063.44,Online,22.0,San Francisco,14:44,0,CUST44966,66986.22,Business
1461.36,In-store,19.0,San Francisco,10:48,0,CUST78756,71212.82,Education
783.59,In-store,29.0,Los Angeles,23:43,0,CUST77593,51007.98,Personal
2129.71,Online,26.0,New York,23:30,0,CUST72153,46529.86,Personal
963.68,ATM,1.0,San Francisco,9:40,0,CUST86302,99413.22,Education
238.87,Online,23.0,New York,18:26,0,CUST31154,17666.36,Education
3467.41,ATM,14.0,Los Angeles,23:12,0,CUST93989,74840.48,Personal
1977.2,ATM,7.0,Los Angeles,12:8,0,CUST40181,68100.69,Mortgage
4723.45,In-store,17.0,Los Angeles,22:18,0,CUST87550,46495.35,Education
3058.49,In-store,27.0,Chicago,6:7,0,CUST24913,80539.11,Mortgage
266.75,ATM,24.0,Los Angeles,15:8,0,CUST37375,8067.52,Business
3008.97,In-store,18.0,New York,3:53,0,CUST98103,46846.96,Business
2519.16,ATM,11.0,Houston,12:28,0,CUST61459,30378.11,Mortgage
195.48,In-store,7.0,Houston,20:37,0,CUST38855,72520.94,Personal
4591.47,In-store,3.0,Los Angeles,2:5,0,CUST17269,10900.33,Business
2334.23,Online,25.0,New York,14:46,0,CUST81989,83091.55,Business
2645.4,ATM,27.0,New York,6:58,0,CUST57895,78772.9,Education
121.56,Online,16.0,New York,18:9,0,CUST97832,60055.68,Education
1616.92,In-store,19.0,Houston,23:6,0,CUST80749,74917.03,Business
993.67,Online,1.0,Houston,16:28,0,CUST14810,64059.21,Education
3985.02,Online,3.0,New York,15:15,0,CUST62079,11320.58,Mortgage
4436.57,In-store,14.0,New York,7:43,0,CUST29597,92960.01,Personal
396.93,ATM,12.0,San Francisco,14:5,0,CUST67791,77215.87,Personal
3395.08,ATM,23.0,Los Angeles,7:48,0,CUST79243,87312.24,Mortgage
1690.75,Online,20.0,Houston,15:1,0,CUST62682,95016.62,Education
1935.62,ATM,1.0,New York,8:26,0,CUST66284,2257.42,Business
3344.01,ATM,30.0,New York,4:32,0,CUST71952,38168.22,Personal
643.5,In-store,2.0,Chicago,15:50,0,CUST54188,80660.45,Personal
37.81,In-store,14.0,Houston,9:39,0,CUST78254,89859.43,Personal
215.74,Online,2.0,Houston,8:59,0,CUST51460,64015.38,Mortgage
563.2,Online,24.0,Houston,6:39,0,CUST74512,21084.35,Business
4239.31,ATM,14.0,New York,22:39,0,CUST24174,76175.5,Mortgage
158.54,Online,3.0,Houston,0:59,0,CUST43235,19068.26,Personal
4393.94,In-store,1.0,Houston,14:1,0,CUST60275,9701.02,Business
4542.76,In-store,3.0,Chicago,6:44,0,CUST57761,91466.8,Business
2393.04,Online,1.0,Los Angeles,8:47,0,CUST77151,24060.56,Education
1286.26,ATM,21.0,New York,19:53,0,CUST20827,68312.34,Mortgage
1408.55,ATM,19.0,Houston,21:46,0,CUST79985,33570.5,Mortgage
3990.44,In-store,23.0,Chicago,14:46,0,CUST29171,19192.61,Business
3843.5,In-store,15.0,San Francisco,14:58,0,CUST33451,14543.38,Mortgage
4851.9,Online,8.0,Los Angeles,17:15,0,CUST48099,3174.53,Education
3240.9,In-store,2.0,New York,15:21,0,CUST89468,31758.08,Education
2235.42,In-store,9.0,New York,7:27,0,CUST26232,5576.1,Mortgage
3612.88,Online,1.0,Los Angeles,13:58,0,CUST24059,63553.32,Mortgage
4345.34,In-store,11.0,San Francisco,4:29,0,CUST24062,8272.57,Education
2689.95,Online,3.0,Los Angeles,2:18,0,CUST15675,20605.37,Business
606.29,ATM,4.0,Los Angeles,13:7,0,CUST83393,12525.18,Education
4091.68,In-store,27.0,San Francisco,4:48,0,CUST75131,30058.84,Mortgage
4218.15,Online,27.0,San Francisco,13:19,0,CUST36499,16495.95,Personal
3651.6,Online,22.0,Chicago,13:58,0,CUST74461,70297.71,Mortgage
3572.6,Online,7.0,San Francisco,23:52,0,CUST43393,39707.96,Education
2125.19,Online,9.0,New York,20:53,0,CUST62080,55401.07,Business
4578.15,Online,20.0,New York,16:28,0,CUST95433,39709.43,Personal
1315.26,ATM,2.0,New York,7:57,0,CUST25893,48254.48,Business
3730.58,In-store,21.0,New York,6:6,0,CUST95521,25122.17,Personal
4904.86,In-store,17.0,San Francisco,11:55,0,CUST97293,75164.31,Business
1805.9,ATM,1.0,Chicago,6:13,0,CUST23254,6891.41,Mortgage
1614.25,In-store,9.0,San Francisco,1:54,0,CUST91765,69000.75,Personal
3052.25,Online,14.0,Chicago,6:7,0,CUST21047,77474.88,Education
3038.56,In-store,8.0,Houston,0:19,0,CUST16615,65936.7,Personal
845.55,ATM,29.0,New York,1:27,0,CUST74631,60898.45,Education
393.55,Online,19.0,Houston,1:35,0,CUST21052,62001.35,Mortgage
2136.52,Online,27.0,Houston,0:13,0,CUST62160,43443.41,Business
24.97,In-store,4.0,Houston,18:16,1,CUST62823,6776.96,Personal
3134.76,ATM,10.0,Houston,0:59,0,CUST29968,84600.97,Personal
1908.22,In-store,24.0,Houston,14:26,0,CUST59238,39830.2,Personal
2580.84,In-store,23.0,Chicago,10:38,0,CUST82612,63167.34,Business
569.79,In-store,29.0,San Francisco,20:47,0,CUST64518,53370.87,Mortgage
2138.69,Online,3.0,Chicago,21:17,0,CUST71964,77327.71,Personal
2138.01,In-store,3.0,San Francisco,20:39,0,CUST24556,48652.03,Personal
339.07,In-store,19.0,New York,5:51,0,CUST42190,91387.93,Education
3802.1,In-store,24.0,Houston,13:50,0,CUST30253,72736.71,Personal
715.05,ATM,24.0,Chicago,21:20,0,CUST51928,90317.25,Mortgage
3414.1,In-store,8.0,Houston,13:20,0,CUST92377,18432.81,Personal
2833.91,In-store,26.0,New York,13:47,0,CUST10609,12286.94,Personal
4686.64,Online,26.0,San Francisco,23:28,0,CUST78913,35532.26,Mortgage
4278.19,ATM,27.0,New York,0:31,0,CUST46219,13108.78,Education
3009.42,In-store,18.0,Los Angeles,14:26,0,CUST55939,51088.54,Personal
2677.58,Online,2.0,Houston,2:54,0,CUST67258,54160.71,Education
496.02,In-store,11.0,San Francisco,8:21,0,CUST48249,79039.86,Personal
2691.79,Online,10.0,Los Angeles,23:40,0,CUST92455,90742.28,Education
1685.57,Online,9.0,Houston,10:9,0,CUST55094,35859.62,Education
2806.09,Online,27.0,Chicago,18:24,0,CUST65040,15265.9,Personal
2507.03,Online,9.0,Los Angeles,3:1,0,CUST18567,92184.88,Education
3185.21,Online,1.0,New York,13:58,0,CUST20102,96205.85,Personal
51.19,Online,25.0,New York,22:14,0,CUST22761,2672.94,Personal
4502.02,ATM,10.0,Los Angeles,21:8,0,CUST42009,81068.04,Personal
1565.13,ATM,30.0,Los Angeles,6:14,0,CUST75798,32490.59,Business
4864.06,ATM,9.0,Houston,5:8,0,CUST85232,76637.09,Education
4880.43,ATM,27.0,Los Angeles,20:14,0,CUST22466,94379.3,Mortgage
3199.56,ATM,23.0,Los Angeles,21:32,0,CUST10512,22017.63,Personal
4004.58,ATM,18.0,Los Angeles,19:58,0,CUST33693,44087.84,Mortgage
1893.49,ATM,26.0,San Francisco,0:25,0,CUST62116,60930.72,Education
2815.47,ATM,27.0,Los Angeles,8:14,0,CUST99218,72628.23,Business
3263.5,In-store,29.0,San Francisco,1:44,0,CUST36360,27146.36,Mortgage
385.48,ATM,27.0,San Francisco,23:59,0,CUST50941,75916.59,Business
4581.99,In-store,20.0,Houston,3:0,0,CUST23850,51965.65,Mortgage
3293.69,Online,7.0,Houston,7:38,0,CUST33002,72174.08,Mortgage
4249.99,ATM,14.0,San Francisco,3:51,0,CUST89463,84932.08,Education
4040.49,ATM,1.0,San Francisco,13:51,0,CUST69481,18382.97,Mortgage
4831.71,Online,6.0,San Francisco,21:24,0,CUST27986,39252.96,Mortgage
1142.29,In-store,18.0,Los Angeles,20:20,0,CUST82187,87731.94,Education
4246.46,In-store,23.0,San Francisco,23:18,0,CUST51617,21897.3,Mortgage
2944.54,ATM,11.0,San Francisco,1:50,0,CUST69236,85709.72,Mortgage
4614.4,ATM,30.0,San Francisco,12:7,0,CUST95348,83302.23,Personal
16.6,Online,26.0,Los Angeles,6:28,0,CUST60562,24667.42,Mortgage
1181.2,ATM,22.0,Houston,23:51,0,CUST95000,93766.52,Mortgage
3870.28,In-store,8.0,New York,2:6,0,CUST34506,23906.31,Education
4202.96,Online,24.0,Chicago,1:32,0,CUST82224,31909.09,Business
3065.29,In-store,21.0,Houston,5:37,0,CUST13431,71654.51,Business
2271.22,ATM,22.0,Los Angeles,13:13,0,CUST72064,38090.14,Mortgage
4575.36,ATM,2.0,New York,12:11,0,CUST86277,32695.51,Mortgage
4841.83,ATM,3.0,Houston,15:35,0,CUST35523,7448.41,Business
3769.88,ATM,25.0,Chicago,23:46,0,CUST48237,74223.42,Mortgage
740.8,In-store,30.0,Los Angeles,14:30,0,CUST70647,13222.47,Business
4284.23,Online,7.0,Houston,6:7,0,CUST68526,57106.99,Education
2470.49,ATM,17.0,San Francisco,20:51,0,CUST28691,34622.43,Personal
3803.37,Online,10.0,San Francisco,23:10,0,CUST33309,62633.37,Education
4431.46,ATM,20.0,Los Angeles,14:19,0,CUST39752,47757.92,Education
3357.49,In-store,7.0,Chicago,16:7,0,CUST31700,51508.9,Education
3109.71,Online,12.0,Chicago,18:4,1,CUST80442,75286.86,Mortgage
3813.66,ATM,25.0,Chicago,15:59,0,CUST39312,37264.12,Education
3792.25,In-store,7.0,Houston,20:52,0,CUST36154,6632.11,Personal
456.14,Online,11.0,Los Angeles,4:13,0,CUST68428,56031.16,Mortgage
2265.88,ATM,15.0,Houston,9:41,0,CUST19180,42921.86,Business
3015.14,Online,25.0,San Francisco,8:7,0,CUST86882,82678.39,Personal
3342.52,ATM,10.0,Chicago,0:46,0,CUST20010,95567.26,Personal
2779.03,Online,3.0,New York,0:22,0,CUST91510,19220.16,Personal
3723.67,Online,24.0,Los Angeles,0:15,0,CUST11562,19208.44,Business
3420.67,ATM,26.0,Los Angeles,15:49,0,CUST23216,13564.88,Mortgage
3131.16,In-store,28.0,Chicago,3:56,0,CUST91463,60624.42,Business
3260.87,ATM,2.0,Chicago,9:28,0,CUST86121,39053.43,Mortgage
2876.23,Online,23.0,New York,5:57,0,CUST47862,21947.54,Business
1183.26,ATM,12.0,New York,22:50,1,CUST18428,53928.56,Business
554.15,ATM,9.0,Los Angeles,18:6,0,CUST87404,45749.11,Personal
2650.13,Online,1.0,Houston,1:4,0,CUST76631,63137.82,Education
3341.95,In-store,20.0,Chicago,3:4,0,CUST11808,68642.46,Business
4216.08,Online,2.0,Houston,21:0,0,CUST35436,18946.61,Personal
4265.75,In-store,5.0,Chicago,10:50,0,CUST82092,3098.83,Personal
1219.27,Online,21.0,San Francisco,17:1,0,CUST94618,99417.48,Business
4613.88,In-store,30.0,Los Angeles,14:27,0,CUST44544,74334.31,Business
1601.54,ATM,30.0,Houston,15:22,0,CUST32048,66712.5,Mortgage
891.22,ATM,25.0,San Francisco,22:7,0,CUST26083,98740.49,Personal
2054.33,ATM,4.0,Houston,5:9,0,CUST64123,98316.87,Mortgage
1245.05,ATM,11.0,Houston,0:54,0,CUST52420,39152.26,Business
3624.41,ATM,1.0,Houston,10:55,0,CUST24034,51339.84,Personal
3368.51,ATM,12.0,Los Angeles,1:25,0,CUST27202,49310.44,Business
4246.33,Online,16.0,Houston,20:35,0,CUST51978,20230.79,Business
1271.42,In-store,15.0,New York,2:21,0,CUST27009,87679.75,Mortgage
1795.76,In-store,18.0,San Francisco,8:12,0,CUST80313,74691.94,Mortgage
3061.12,In-store,18.0,Houston,10:30,0,CUST58577,79360.54,Business
3106.11,In-store,1.0,Houston,8:36,0,CUST79722,38008.95,Personal
328.25,In-store,3.0,San Francisco,7:36,0,CUST26663,43980.68,Business
404.57,ATM,20.0,San Francisco,4:42,0,CUST95253,81645.54,Education
4857.44,In-store,24.0,New York,0:14,0,CUST19598,93445.84,Personal
1662.53,In-store,18.0,San Francisco,7:12,0,CUST52487,88425.81,Business
3800.44,In-store,28.0,New York,5:44,0,CUST97044,75603.85,Mortgage
1576.32,Online,9.0,Los Angeles,13:40,0,CUST35843,50313.48,Education
2798.94,ATM,3.0,New York,0:19,0,CUST66748,59932.58,Mortgage
1090.45,In-store,22.0,New York,13:51,0,CUST10356,81057.08,Business
317.64,ATM,19.0,Chicago,18:16,0,CUST20694,98154.63,Mortgage
1695.7,In-store,29.0,Houston,8:4,0,CUST92320,20538.43,Personal
3644.36,In-store,13.0,New York,13:57,0,CUST52301,65850.82,Business
4598.03,ATM,25.0,Houston,7:25,0,CUST23203,80205.28,Business
3059.85,ATM,21.0,Los Angeles,6:54,0,CUST31641,40000.47,Business
1144.85,In-store,10.0,Houston,22:45,0,CUST68155,71269.49,Mortgage
973.15,Online,30.0,Chicago,10:4,0,CUST21065,60284.64,Education
1777.48,In-store,1.0,New York,2:9,0,CUST24314,40112.85,Mortgage
3883.41,ATM,12.0,San Francisco,11:35,0,CUST22284,41980.36,Personal
4863.73,Online,22.0,Chicago,13:40,0,CUST60577,45249.29,Mortgage
2351.06,In-store,27.0,Houston,5:51,0,CUST29016,80901.47,Education
1403.28,In-store,11.0,Houston,23:22,0,CUST37888,31976.31,Mortgage
3977.38,Online,6.0,Chicago,12:46,0,CUST43781,99993.5,Mortgage
4348.29,ATM,15.0,Chicago,5:33,0,CUST27525,9552.61,Education
1041.73,ATM,1.0,Houston,18:17,0,CUST96495,74338.52,Personal
4177.11,ATM,12.0,New York,19:18,0,CUST48372,54835.32,Mortgage
512.85,ATM,15.0,San Francisco,18:49,0,CUST73381,66065.21,Mortgage
869.95,ATM,22.0,Chicago,8:8,0,CUST87622,54973.89,Mortgage
2880.16,In-store,26.0,Houston,17:34,0,CUST57341,54943.1,Business
3167.84,ATM,19.0,Chicago,13:16,0,CUST67343,14509.22,Education
3556.98,ATM,30.0,Chicago,15:49,0,CUST90319,92266.4,Business
2126.33,Online,14.0,San Francisco,0:1,1,CUST89174,33042.3,Education
1766.57,Online,2.0,Chicago,18:2,0,CUST31337,34599.13,Education
1907.06,In-store,12.0,Los Angeles,17:27,0,CUST76187,52233.83,Business
